-1.047286093235015869e-01 3.077234700322151184e-02 -1.771614987596683011e-01 -1.703255064785480499e-02 -3.809527680277823708e-02 2.320100925862788807e-02 -1.018158422804556207e-01 1.224510332242159244e-01 -6.436688452959060669e-02 -2.183148322307104650e-02 1.542099416255950928e-01 -1.218831241130828857e-01 5.912997946143150330e-02 -1.069522425532341003e-01 -1.077404022216796736e-01 4.449043646570821631e-02
1.128804609179496765e-01 -1.232207864522933960e-01 -9.961645168144706020e-02 1.253809314221143549e-02 -1.285822391510009488e-01 8.030780404806137085e-02 5.574414092769176127e-02 -6.782965287991456205e-02 -2.922069979831576347e-03 6.154136541223653722e-02 6.638329476118087769e-02 -2.593148127198219299e-02 1.576904393732547760e-02 -6.255224347114562988e-02 -5.165698751807212830e-02 1.343551634506394699e-01
-1.375418156385421579e-02 8.557853102684020996e-02 7.699402558724877110e-02 5.833458155393599597e-03 -1.543651968240737915e-01 1.296626776456832886e-01 5.823607370257377625e-02 -3.058349527418613087e-02 -1.300451159477233887e-02 -3.917779826916456543e-02 -1.192248612642288208e-01 -1.044309809803962846e-01 -1.552973687648773193e-01 -2.796443402767181396e-01 1.252292841672897061e-01 1.229423626873220460e-01
-2.496908605098724365e-02 -1.687592715024948120e-01 -2.166754839820981063e-02 -1.136684566736221175e-01 1.134809255599975586e-01 1.029231101274490356e-01 2.931396104395389210e-02 -4.015734884887933731e-03 -9.168503433465954866e-02 3.120879108484431175e-01 -3.024705350399017334e-01 1.153338979929685593e-02 -2.590651810169219971e-02 -5.816124007105827332e-02 1.835922449827194491e-01 8.361586139687746111e-02
1.372406780719757080e-01 1.932036429643630704e-01 -8.699535578489302201e-02 3.323045000433921814e-02 9.254535287618637085e-02 9.190768003463743729e-02 2.038142234086990356e-01 1.091466322541236739e-01 7.399589568376541138e-02 6.411071121692657471e-02 1.178541593253612345e-02 -8.540045469999313354e-02 1.204684004187584062e-01 -1.749842911958694458e-01 1.689570210874080658e-02 -7.534065097570419312e-02
-1.408020555973052701e-01 1.310096383094787598e-01 2.161053270101547241e-01 -6.405741721391677856e-02 -1.104961037635803223e-01 -5.449878051877021790e-02 -2.860692143440246235e-02 3.250898048281669617e-02 -9.200837463140487671e-02 9.884458780288696289e-02 -5.333630368113517761e-02 -6.851798295974731445e-02 -1.000367775559425215e-01 -1.529335379600524902e-01 6.215130444616079330e-03 -5.780850537121295929e-03
6.272996217012405396e-02 2.061860859394073209e-01 -2.794499509036540638e-02 -4.480098932981491089e-02 1.708033308386802673e-02 8.488475531339645386e-02 -4.600770305842161179e-03 1.120035648345947266e-01 3.858909755945205688e-02 -1.463131792843341827e-02 -8.500095456838606400e-02 1.187665015459060669e-01 8.287145197391510010e-02 -3.788069635629653931e-02 2.699967101216315876e-02 7.841121405363081498e-02
9.621094167232512040e-02 1.088608652353286743e-01 -1.420791596174240112e-01 8.679860085248947144e-02 1.137019395828246932e-01 1.147809773683547974e-01 -8.926174603402614594e-03 4.420533031225204468e-02 4.368574544787406921e-02 -1.616665907204151154e-02 1.220765337347984453e-01 3.205839917063713074e-02 -1.378187239170074463e-01 -5.439456179738044739e-02 6.632543355226516724e-02 -2.686441503465175976e-02
-1.003811582922935347e-01 -1.014877576380967920e-02 5.503932386636734703e-02 -1.389917582273483276e-01 1.035775421769358218e-04 1.573373377323150635e-01 4.335486888885497353e-02 4.564694594591856003e-03 1.912817806005477628e-01 2.615768611431121826e-01 3.550652042031288147e-02 2.703836858272552490e-01 1.016255989670753340e-01 6.567167490720748901e-02 1.471392214298248291e-01 -1.311762779951095581e-01
1.021590009331703186e-01 -9.033085405826568604e-02 -1.266045309603214264e-02 -1.439384669065475464e-01 1.263905614614486694e-01 7.589184492826460404e-02 8.724140375852586227e-02 3.952097520232200623e-02 2.199207097291946411e-01 -5.563782528042792580e-02 1.033030971884727339e-01 2.286739349365234375e-01 -6.047637015581130288e-02 1.779267638921737671e-01 -8.073445409536361694e-02 4.877997934818267822e-02
-2.104053273797035217e-02 -7.016320526599884033e-02 1.443400233983993530e-01 2.335838507860898972e-03 4.562973603606224060e-02 -4.751683399081230164e-02 4.907547309994697571e-02 -1.294404733926057816e-02 5.382492020726203918e-02 -1.376485973596572876e-01 -1.318049281835556030e-01 6.598468869924545288e-02 -9.768491238355635209e-02 -5.608139187097548745e-02 7.176391035318374634e-02 1.175055503845214844e-01
-1.087838970124721527e-02 8.607848733663560348e-02 2.368488349020480676e-03 -1.565011739730834683e-01 -8.263857662677763505e-02 2.376575209200382233e-02 -3.216416388750076294e-02 -6.181959062814712524e-03 5.945375189185143211e-02 3.223092108964920044e-02 1.433884650468826294e-01 -1.759675741195678711e-01 5.214111879467964172e-03 6.781388074159622192e-02 -1.239499598741531233e-01 -9.775453805923460526e-02
1.785529851913451871e-01 4.754302278161048889e-02 1.071622595191001753e-01 -9.195606224238872528e-03 1.017223820090293745e-01 -3.709467500448226235e-02 1.175377238541841680e-02 3.524052724242210388e-02 -8.317082189023494720e-03 -1.491684317588805875e-01 -5.039980169385671616e-03 -6.599224358797073364e-02 -2.826691046357154846e-02 1.700632125139236450e-01 -6.317149102687835693e-02 -3.335561230778694153e-02
-1.870637983083724698e-01 4.418658465147017739e-02 -9.441236406564712524e-02 -3.783243522047996521e-02 -9.927918761968611283e-02 -3.547174483537673256e-02 -6.230578944087028503e-02 2.012146636843681335e-02 -4.615501686930655739e-02 6.221498921513556740e-02 -2.511247806251048695e-02 -1.400833129882812500e-01 3.153209388256072998e-02 -1.327913440763950348e-02 -1.930648088455199918e-01 2.888429537415504456e-02
-1.532785873860120773e-02 -7.431642711162565751e-02 3.893904387950896523e-02 5.003846809267997742e-02 5.587242171168327332e-02 -7.005661725997924805e-02 -5.150581523776054382e-02 6.435684859752655029e-02 3.248820081353187561e-02 -8.303997665643693404e-02 -6.451705098152160645e-02 -1.563362181186676025e-01 4.436821117997169495e-02 -5.834668502211570740e-02 1.407840102910995483e-01 9.660907089710236983e-02
-2.825075760483741760e-02 -2.948650717735290527e-01 4.625095054507256248e-02 3.063019551336764942e-02 -4.668818041682243347e-02 -8.732379972934722900e-02 -3.178086131811141274e-02 1.315670460462569913e-01 1.173301339149474959e-01 1.390465185977518342e-03 -7.732798904180526733e-02 1.615445166826247891e-01 -7.379982620477676392e-02 2.065338380634784698e-02 -9.543405473232269287e-02 8.040487766265869141e-02
-4.187108203768729470e-02 1.310138553380965909e-01 -5.625771824270486832e-03 1.039703115820884843e-01 8.087363839149475098e-02 1.037697568535804749e-01 6.207315251231193542e-02 -3.677247092127799988e-03 1.032700482755899429e-02 -7.664158195257186890e-02 7.779768854379653931e-02 -1.719419658184051514e-01 -9.962170571088790894e-02 -4.599902778863906166e-02 -1.073761507868766785e-01 4.924404621124268272e-02
5.062992498278617859e-02 -2.376305609941482266e-01 3.256784006953239441e-02 1.029505059123039246e-01 -1.096358448266983032e-01 1.050896644592285156e-01 2.213104814291000366e-01 -3.020641021430492401e-02 3.280752524733543396e-02 -1.425305614247917912e-03 7.411752827465534210e-03 3.232976421713829041e-02 1.851109564304352084e-01 -9.321765974164007360e-03 -1.747188530862331043e-02 -1.977396607398986816e-01
8.212793618440626664e-02 1.370995193719863892e-01 1.301713883876800537e-01 5.213615298271179199e-02 -1.849170029163360318e-01 -2.268211841583251953e-01 7.733955234289169312e-02 2.187506854534148823e-02 1.351537257432937622e-01 -5.978830531239509583e-02 -1.860491745173931122e-02 7.750968635082243485e-02 -1.161423847079277039e-01 5.150699242949485779e-02 -2.311515659093856812e-01 -1.196611151099205017e-01
1.801932044327259064e-02 2.726337686181068420e-02 -1.692290790379047047e-02 -5.952161177992820740e-02 5.237133154878392816e-05 6.088415905833244324e-02 -3.638955578207969666e-02 -2.211906909942626676e-01 -6.087537482380867004e-02 8.907001465559004350e-02 -7.753039151430130005e-02 1.969347894191741596e-02 4.207064956426620483e-02 -8.330823481082914872e-02 4.838851280510425568e-03 1.954990774393081665e-01
-1.634189039468765259e-01 1.474258024245500391e-02 3.637104853987693787e-02 9.512008577702879553e-02 -1.105240657925605635e-01 -9.953948622628978893e-02 -1.486609727144241333e-01 -2.924993634223937641e-02 -7.566575892269611359e-03 8.346952497959136963e-02 -2.257411833852529092e-03 -2.084060460329056064e-01 4.949498549103736877e-02 -3.814873471856116555e-02 1.161331087350845198e-01 -3.354404471616890399e-02
-1.003944203257560869e-01 -1.159978300386562550e-01 2.526481226784064171e-01 -3.190454700431999413e-02 3.884111717343329689e-02 1.033261310483463320e-02 1.433035433292388916e-01 -1.583850360475480340e-03 -5.452295765280724266e-02 -1.095982057498556816e-02 -7.352720946073533492e-02 -9.227036684751510620e-02 7.743141613900660601e-03 9.530328214168546849e-03 -3.727390617132186196e-02 -1.064854078355828848e-01
-2.965101972222327839e-02 8.065796350455105290e-02 8.638656797483142136e-02 1.064490306111428586e-01 -4.732660949230193398e-02 -9.733556505565894856e-02 -4.409897699952125549e-02 -4.909141940998064391e-02 -4.260222241282463074e-02 -3.220640206948967299e-02 -1.269263774156570435e-01 -6.843496859073638916e-02 -1.045059412717819214e-01 9.267544746398924393e-02 1.004329100251197815e-01 -1.943312523548300363e-01
-1.234513800591230392e-02 -3.556193695085946294e-03 -1.077995204311122945e-01 8.488489416117554753e-02 -1.629799604415893555e-01 4.675476591234987989e-02 1.301246788352727717e-02 -1.305425324244549323e-01 7.166092842817306519e-02 -4.419887007736966744e-02 -1.655644327402114868e-01 -7.538827508687973022e-02 -8.054842799901962280e-02 1.739509958153807323e-01 8.470545709133148193e-02 -1.031709654151480027e-01
6.499543040990829468e-02 6.131956953225236456e-02 -2.086725189029260685e-02 1.727670047278566101e-01 -4.334447905421257019e-02 -9.773665695319404267e-02 1.715248101390898228e-03 -8.530314154607970822e-02 -2.737204730510712017e-02 1.181267255613961814e-01 -7.529087364673614502e-02 1.293767094612121582e-01 -4.343158164284181139e-02 -4.803209565949151383e-02 -1.367729343473911285e-02 1.166435860832589211e-01
-1.360543221235275269e-01 -1.224475565782944947e-01 5.070106849260653387e-02 -3.475339858360346201e-02 -2.389248758554458341e-01 -3.548669873947110642e-02 7.831363007426261902e-03 -4.696896754521972389e-02 -9.139233827590942383e-02 -7.532392564404861990e-02 3.877924964076119585e-02 1.863273978233337125e-01 9.811582675165922418e-03 -5.568663916467637282e-02 -8.194041499436360843e-02 1.481250125172145363e-03
9.054937958717346191e-02 -5.294926024847158852e-02 6.191806955982820382e-02 -7.482671893315123723e-02 -6.589557230472564697e-02 1.450361754570150541e-01 1.797749288380146027e-02 -9.852803200005944353e-03 -8.563129603862761063e-02 -1.690372716784365251e-02 7.929943001172939931e-02 4.571541398763656616e-02 -4.817044828087091446e-03 -1.449272136383096543e-01 -1.744736397936252556e-02 -5.191637182618068919e-02
7.888524979352951050e-02 3.854108682144759962e-02 3.074118471501546129e-02 5.502742009269035589e-02 4.733709618449211121e-02 -1.086723431480331320e-01 -1.091112717986106734e-01 4.066412735207595996e-02 -9.088532626628877120e-02 -7.801904956660671298e-02 1.610496719771159664e-03 9.061034768819808960e-02 5.120409207901754217e-02 -1.399860172485525578e-01 7.771252595261524121e-02 5.434571851718414393e-02
1.116525940597057169e-02 -8.684733666329222390e-02 -6.655010985446953298e-02 -7.701441483494409282e-03 -2.942022308707236897e-02 -1.968963608801409804e-01 9.510525597746302684e-02 -6.396788175050389935e-02 1.270093917846679688e-01 -6.759149574582991316e-02 4.711372405290604332e-02 -2.094310075044631958e-01 1.790049989702329203e-01 2.069004353978520783e-02 -4.314500835587003341e-02 4.740524407990249350e-02
-6.542879521554195721e-02 4.859145077130173906e-02 -1.153204310829925167e-01 5.632458443275220605e-02 -1.491299867630004883e-01 -1.795020172729656915e-01 1.659584147691770262e-01 -2.246519324174429955e-02 -5.269815027713776329e-02 -4.594401166145464267e-03 -1.279931813478469849e-01 -7.476144284009933472e-02 9.272510753191088792e-03 8.309959612466853718e-02 1.305818193142356809e-01 3.966614527229679610e-02
9.922350733430652936e-02 -1.681068866332346146e-01 -1.129871386772621916e-01 2.721370199202103463e-02 -1.670155823230743408e-01 -6.322205716614998083e-02 9.930257094479788549e-02 -5.062252722186731668e-02 1.003443524241447449e-01 9.747077846826438657e-03 -7.307627703994511691e-03 -2.260677516460418701e-03 2.174682106425172012e-01 1.010300807364217235e-02 -1.296319701780357658e-01 1.631833333460107061e-01
3.124696839470864074e-03 4.311157793606239241e-04 -7.855851145752537623e-02 -7.798974167252389900e-02 -7.886527478694915771e-02 -1.077796731239685640e-01 3.028238720205428391e-02 -9.208600539502250978e-03 -1.462559252977371216e-01 -1.590239461840351476e-01 -1.040457338094711165e-01 3.580008274573898142e-02 -6.449613190850600475e-02 6.122633442282676697e-02 -8.602868290738861778e-02 -6.775164844563470561e-03
-1.975300698859106530e-01 1.057813157712165636e-01 9.979261035019330872e-03 -1.156057322281188460e-01 -1.541992276906967163e-01 -3.770387812926311033e-02 4.202897846698760986e-02 4.640239206184473136e-02 -3.365883831413896132e-03 1.191147558940476754e-02 -3.891591355204582214e-02 -8.859159811350814095e-02 -1.615817703488476309e-01 3.605636060237885077e-01 1.462884946494557963e-02 1.526616612513212734e-01
-1.062671393156051636e-01 -5.668666024603430387e-02 -1.951257270987397444e-02 -1.302044120195212928e-01 -4.444168880581855774e-03 -4.795281162669990521e-02 -1.058910191059112410e-01 1.640016220592649954e-01 -2.572729416744251596e-02 3.798721423600043973e-02 2.766665741975771198e-02 1.179457694195282791e-01 -2.978996772077101285e-02 -2.329975515604019165e-01 -1.028235093654092797e-01 4.224542115107275675e-02
7.012622058391571045e-02 1.718082742133323348e-01 1.029371897447056705e-01 8.520465334962779025e-02 -1.965119317173957478e-02 -2.080991978337628778e-01 -9.738226979970930619e-02 3.515612654121283431e-02 6.192459508008596458e-02 7.803558454839426561e-02 -6.844066018794592310e-02 -1.026606344179516739e-01 1.504750694424733248e-01 -9.331767261028288407e-02 -2.027069878281375914e-01 -7.683569144218657665e-02
-6.410462409257888794e-02 -2.175295488488603046e-02 1.995827232522921213e-01 1.314782478413192846e-02 7.390603423118589921e-02 1.382335573256280592e-01 -3.123912513256072998e-01 8.485976923417928863e-02 7.829657942056655884e-02 -1.291993962000204388e-01 4.916178127194825720e-02 1.587343402206897736e-02 -1.117040365934371948e-01 1.563508627211973590e-01 -1.097796913251269935e-01 -6.604222463128701925e-02
1.894851326942444125e-01 -7.652558371666280668e-02 -3.011999153459769471e-02 4.720394685864448547e-02 -8.921910077333448930e-02 1.167417502734289722e-02 2.761088497936725616e-02 -4.845426512340696157e-02 1.314355880022048673e-01 2.692165285546613968e-02 -2.133930549466178314e-02 -6.583356857299804688e-02 -1.342961341142654419e-01 2.730682858340572131e-02 1.173750684136858347e-01 -8.109543042861454276e-02
4.808617383241652748e-02 -8.791526179382093409e-02 2.635664623918707386e-02 -6.410594284534454346e-02 -8.131235837936401367e-03 -6.804649136311627378e-02 1.510362923145293912e-01 5.172248278594624576e-02 -6.783463805913925171e-02 -1.263472690492947227e-02 -2.949677966535091747e-02 -7.587774842977523804e-02 -8.654881268739698930e-02 3.855665613303926875e-02 1.216562539339065552e-01 1.266546528730915222e-01
2.852557227015495647e-02 -5.261986330151557922e-02 1.215989738702774048e-01 -2.967783808708190918e-02 6.152764707803726196e-02 -6.756486715799885079e-02 -7.972032763063907623e-03 1.052895391921177398e-01 1.354342699050903320e-01 1.520154883091078546e-01 -2.736498601734638561e-02 1.606815159320831299e-01 -1.215972900390625000e-01 4.170197248458862305e-02 -4.496528580784797668e-02 5.824135753939536919e-02
-1.970722526311874390e-02 -2.495966851711272846e-02 -1.245072931051254134e-01 -1.964451745152473103e-02 -5.271971225738524697e-02 4.373676064226116739e-02 -2.115131318569183627e-01 -2.610288092230454715e-02 1.527017331682145596e-03 5.719823112963595690e-02 6.786512210965156555e-03 6.139760371297597885e-03 3.411059081554412842e-02 -1.276834607124328613e-01 3.332662954926490784e-02 5.430432819020992313e-02
-4.320915788412094116e-03 1.678572744131088257e-01 -7.715850323438643021e-02 -1.714796386659145355e-02 -3.674465790390968323e-02 6.206015497446060181e-02 -1.682880669832229614e-01 1.159964948892593245e-01 4.741328582167625427e-02 8.494206517934797807e-02 1.065518409013748030e-01 8.664425462484358353e-02 8.542308211326597733e-02 2.530686929821968079e-02 1.460800170898437500e-01 -1.464104503393173218e-01
9.866618365049362183e-02 1.703250259160995483e-01 9.210450947284697099e-02 8.014883100986479325e-02 3.322421759366989136e-02 -1.502369940280914307e-01 -3.505462780594825745e-02 3.898564027622342543e-03 8.310005068778989964e-03 -3.857187554240226746e-02 -1.535985767841339111e-01 1.261564493179321289e-01 1.275862753391265869e-01 1.480398233979940414e-02 1.295446008443832397e-01 -7.860206812620162964e-02
-1.186007857322692732e-01 -2.206194251775741300e-01 -1.047029644250869612e-01 3.352247923612594604e-02 5.302492901682853699e-02 -4.052914213389158249e-03 1.412000209093093872e-01 4.016290232539176941e-02 -1.539154350757598877e-02 9.125193208456039429e-02 -5.446004495024681091e-02 1.218268871307373047e-01 -8.864365518093109131e-02 1.191820651292800765e-01 1.004550084471702437e-01 -1.637650430202484131e-01
9.360725432634352250e-02 -1.207297444343566756e-01 -7.660701125860214233e-02 5.314910411834716797e-02 -8.932678401470184326e-02 1.189040094614028792e-01 3.187058493494987488e-02 1.621016710996627808e-01 4.157439991831779480e-02 -4.446620121598243713e-02 -6.844602525234222412e-02 -8.145654946565629440e-02 6.531211733818054199e-02 8.158108592033386230e-02 1.479823440313339233e-01 4.006395116448401711e-02
-7.666428387165068192e-02 9.254112094640733199e-02 -3.484019637107849121e-02 -1.146930828690528731e-01 -7.036637514829635620e-02 -4.422269761562347412e-03 -2.382203005254268646e-02 4.113468900322913430e-02 -5.789852142333983681e-02 7.120309025049209595e-02 -6.015210226178168557e-02 -1.139237657189369202e-01 1.117743179202079634e-01 4.594758898019791343e-02 1.591451615095138272e-01 -1.061881184577941756e-01
-8.215261250734329224e-02 -7.494154572486877441e-02 7.032563537359237671e-02 -1.234351471066474741e-02 7.018185686320065585e-03 -5.553544685244560242e-02 7.611915469169615832e-03 3.339363634586334229e-02 -2.191901504993438721e-01 -3.116528131067752838e-02 8.165086060762405396e-02 2.899995446205139160e-02 2.868409827351570129e-02 2.112433761358260831e-01 -1.148725375533103943e-01 -1.435781866312026700e-01
-3.476845845580101013e-02 -1.399440914146093118e-01 8.404954522848129272e-02 -9.114808589220048385e-02 4.391748458147048950e-02 -1.687730700859692845e-01 -2.196664735674858093e-02 1.398807499012819644e-01 -6.408420205116271973e-02 -1.922982186079024922e-02 -2.654271572828292847e-02 8.604807779192924500e-03 2.465819567441940308e-02 2.520399354398250233e-02 2.907635569572448730e-01 -1.488725841045379639e-01
6.890859454870223999e-02 4.454595459261234680e-02 6.194879487156867981e-02 -9.670551866292951756e-03 1.144124493002891541e-01 1.449663285166025162e-02 -5.740989372134208679e-02 5.158317275345324603e-03 2.811191678047180176e-01 2.500806748867034912e-02 -1.016837581992149214e-01 4.590309690684080124e-03 5.006444454193115234e-02 1.224337816238403182e-01 -5.594944581389427185e-02 1.523412713805507024e-01
-5.856962502002716064e-02 8.466090214923344126e-02 -1.063308516053169256e-02 7.703961523790950339e-02 7.508216053247451782e-02 -5.606170334210012346e-02 -1.760324984788894653e-01 4.370594769716263511e-02 3.021217882633208882e-02 1.465227565014881606e-02 6.101263687014579773e-02 1.552167385816574097e-01 1.215109601616859436e-03 1.930556391016580164e-05 -7.419973611831665039e-02 -1.380217998756780862e-01
-7.550106849521398544e-03 1.167459320158062280e-01 -2.840331578925436862e-03 -1.225157623447252764e-01 1.693750917911529541e-01 7.010149863612635812e-02 1.471414323896169662e-02 -2.088312183634368976e-02 -9.180530510107587361e-02 -9.908525846094642930e-02 -8.559550344944000244e-02 5.744053423404693604e-02 2.971400403379598557e-02 7.592765986919403076e-02 5.797026306390761635e-02 -3.228120212173433978e-02
-3.428491204977035522e-02 -1.185751177904789157e-02 2.175633916813811755e-02 9.840273641271855831e-02 -1.466201692819595337e-01 7.656090349931810035e-02 -3.920705616474152305e-02 -4.707799602377652631e-02 -2.345169718353190547e-03 -2.156243511614582831e-01 -8.340439200401306152e-02 -4.762637987732887268e-02 -1.589002056981866223e-02 -1.307650059461593628e-01 6.191115826368331909e-02 -3.674627113013551744e-02
4.211037233471870422e-02 3.966094046996462147e-03 -2.184997142204782306e-02 1.557122732083482397e-02 -3.188739763572812080e-03 -4.628558423861140608e-02 -6.554901599884033203e-03 -1.156231992820264259e-01 -9.631189766901118721e-02 -1.679213088774484941e-01 -5.858713388442992470e-02 -8.278003893792629242e-03 -1.597499177792783276e-01 -5.284442486456135228e-03 -7.616263814270496368e-03 -2.136264520337862773e-03
-2.659809096859255817e-03 2.082594624306154107e-02 -1.609286713413182468e-01 5.265272562866965371e-03 -1.423817574977874756e-01 -1.274346476336334633e-01 -1.677537262439727506e-01 -1.400969676710266676e-01 -1.401979928723768865e-01 5.530375470779692881e-02 -1.625104248523711881e-01 6.221738643944264326e-03 -9.773590717101855729e-02 1.994842352720761491e-01 3.969304431913771997e-02 1.947900315574397911e-01
-4.240200846502520382e-02 -7.431418365682489202e-02 1.568202853304303535e-01 -1.033489199501488355e-02 -1.177190095186233659e-01 -1.853325508287221104e-02 -1.088510900735855241e-01 -4.404911101322580430e-02 -4.044043878393763919e-02 -1.882172110543001708e-01 -3.596518529700332145e-02 -2.443944062726244315e-03 1.920983745474698079e-01 4.894932506345893442e-02 -1.058742382269101025e-03 -1.110733007027648461e-02
-1.542563743069685044e-02 1.127492923558404830e-01 6.496734112538343764e-02 1.380396317973573428e-01 3.822032734751700661e-02 -7.138517064239741083e-02 -2.713994226590799030e-03 -1.223047185306565948e-01 1.748881263846219503e-01 -6.325732687029120803e-03 1.639411413838914033e-01 9.164241660782934673e-02 6.543165898811410808e-02 2.463388847376881963e-01 1.804678240802297731e-02 -3.916764904396943109e-02
-1.733565483286209075e-01 -8.951665408252554301e-02 1.313504544532980989e-01 1.182104329817397631e-01 -3.805949538946151733e-02 4.145726586882621939e-02 4.978623788726465466e-02 1.689520477334247595e-01 1.115487149439495645e-01 9.809092106091368488e-03 -5.891589244578672446e-02 2.404068038367871904e-02 -1.563153482832000951e-01 -1.012834649910949875e-01 -1.679533628530699985e-01 -1.067938921525722097e-02
-6.559895729860393265e-02 -6.147809680147924005e-02 9.539960381628546926e-02 3.189636439128152451e-02 -8.053537458181381226e-03 -3.527519216364199354e-03 1.831312723346059101e-01 1.033197169657668196e-01 -6.476640664020739957e-02 -5.591848996890591561e-02 -1.329845434393575054e-01 -7.106868037390481896e-02 -3.024367219831263984e-02 -2.010860339401018826e-01 1.122785160174987439e-02 -4.260737531585480722e-04
